Longitude;Latitude;Plotname;Plotid;Corner;Status;Location
10.3661844787585;51.1827099066496;HEW16;H58;SE;EP;Forest
10.3647472520415;51.1827099066496;HEW16;H58;SW;EP;Forest
10.2276240176018;51.2832640264505;HEW17;H130;NE;EP;Forest
10.2261836747982;51.2832640264505;HEW17;H130;NW;EP;Forest
10.2276240176018;51.2823631255496;HEW17;H130;SE;EP;Forest
10.2261836747982;51.2823631255496;HEW17;H130;SW;EP;Forest
10.3661770131232;51.3374173786504;HEW18;H637;NE;EP;Forest
10.3647349694768;51.3374173786504;HEW18;H637;NW;EP;Forest
10.3661770131232;51.3365164777496;HEW18;H637;SE;EP;Forest
10.3647349694768;51.3365164777496;HEW18;H637;SW;EP;Forest
10.3384451330862;51.1996796472504;HEW19;H32;NE;EP;Forest
10.3370074051138;51.1996796472504;HEW19;H32;NW;EP;Forest
10.3384451330862;51.1987787463495;HEW19;H32;SE;EP;Forest
10.3370074051138;51.1987787463495;HEW19;H32;SW;EP;Forest
10.3609755237268;51.3343782625504;HEW20;H548;NE;EP;Forest
10.3595335756732;51.3343782625504;HEW20;H548;NW;EP;Forest
10.3609755237268;51.3334773616496;HEW20;H548;SE;EP;Forest
10.3595335756732;51.3334773616496;HEW20;H548;SW;EP;Forest
10.3197241622417;51.1947287462504;HEW21;H20;NE;EP;Forest
10.3182865887583;51.1947287462504;HEW21;H20;NW;EP;Forest
10.3197241622417;51.1938278453495;HEW21;H20;SE;EP;Forest
10.3182865887583;51.1938278453495;HEW21;H20;SW;EP;Forest
10.3599995636066;51.3376007048504;HEW22;H551;NE;EP;Forest
10.3585575141934;51.3376007048504;HEW22;H551;NW;EP;Forest
10.3599995636066;51.3366998039496;HEW22;H551;SE;EP;Forest
10.3585575141934;51.3366998039496;HEW22;H551;SW;EP;Forest
10.209168149451;51.2786681905504;HEW23;H104;NE;EP;Forest
10.207727950749;51.2786681905504;HEW23;H104;NW;EP;Forest
10.209168149451;51.2777672896495;HEW23;H104;SE;EP;Forest
10.207727950749;51.2777672896495;HEW23;H104;SW;EP;Forest
10.4919281238069;51.0469531357504;HEW24;H300;NE;EP;Forest
10.4904951413931;51.0469531357504;HEW24;H300;NW;EP;Forest
10.4919281238069;51.0460522348496;HEW24;H300;SE;EP;Forest
10.4904951413931;51.0460522348496;HEW24;H300;SW;EP;Forest
10.2246895680957;51.2850174350504;HEW25;H304;NE;EP;Forest
10.2232491703043;51.2850174350504;HEW25;H304;NW;EP;Forest
10.2246895680957;51.2841165341495;HEW25;H304;SE;EP;Forest
10.2232491703043;51.2841165341495;HEW25;H304;SW;EP;Forest
10.5137526624983;51.3447766927504;HEW26;H313;NE;EP;Forest
10.5123103873017;51.3447766927504;HEW26;H313;NW;EP;Forest
10.5137526624983;51.3438757918496;HEW26;H313;SE;EP;Forest
10.5123103873017;51.3438757918496;HEW26;H313;SW;EP;Forest
10.5219852871767;51.3565665937504;HEW27;H310;NE;EP;Forest
10.5205426408233;51.3565665937504;HEW27;H310;NW;EP;Forest
10.5219852871767;51.3556656928496;HEW27;H310;SE;EP;Forest
10.5205426408233;51.3556656928496;HEW27;H310;SW;EP;Forest
10.5276392527631;51.3593345024504;HEW28;H308;NE;EP;Forest
10.5261965192369;51.3593345024504;HEW28;H308;NW;EP;Forest
10.5276392527631;51.3584336015496;HEW28;H308;SE;EP;Forest
10.5261965192369;51.3584336015496;HEW28;H308;SW;EP;Forest
10.3804045824679;51.1279932665504;HEW29;H71407;NE;EP;Forest
10.3789690871321;51.1279932665504;HEW29;H71407;NW;EP;Forest
10.3804045824679;51.1270923656495;HEW29;H71407;SE;EP;Forest
10.3789690871321;51.1270923656495;HEW29;H71407;SW;EP;Forest
10.3793546763643;51.1351343244504;HEW30;H71515;NE;EP;Forest
10.3779189590357;51.1351343244504;HEW30;H71515;NW;EP;Forest
10.3793546763643;51.1342334235495;HEW30;H71515;SE;EP;Forest
10.3779189590357;51.1342334235495;HEW30;H71515;SW;EP;Forest
10.3780322089583;51.1427030790504;HEW31;H71623;NE;EP;Forest
10.3765962562417;51.1427030790504;HEW31;H71623;NW;EP;Forest
10.3780322089583;51.1418021781496;HEW31;H71623;SE;EP;Forest
10.3765962562417;51.1418021781496;HEW31;H71623;SW;EP;Forest
10.359308252589;51.1399787353505;HEW32;H72920;NE;EP;Forest
10.357872384611;51.1399787353505;HEW32;H72920;NW;EP;Forest
10.359308252589;51.1390778344496;HEW32;H72920;SE;EP;Forest
10.357872384611;51.1390778344496;HEW32;H72920;SW;EP;Forest
10.5095359456255;51.3420263952504;HEW33;H38964;NE;EP;Forest
10.5080937569745;51.3420263952504;HEW33;H38964;NW;EP;Forest
10.5095359456255;51.3411254943496;HEW33;H38964;SE;EP;Forest
10.5080937569745;51.3411254943496;HEW33;H38964;SW;EP;Forest
10.4549906807657;51.0851612832504;HEW34;H1192;NE;EP;Forest
10.4535565150343;51.0851612832504;HEW34;H1192;NW;EP;Forest
10.4549906807657;51.0842603823496;HEW34;H1192;SE;EP;Forest
10.4535565150343;51.0842603823496;HEW34;H1192;SW;EP;Forest
10.4057913412618;51.1051404116504;HEW35;H9686;NE;EP;Forest
10.4043565557382;51.1051404116504;HEW35;H9686;NW;EP;Forest
10.4057913412618;51.1042395107496;HEW35;H9686;SE;EP;Forest
10.4043565557382;51.1042395107496;HEW35;H9686;SW;EP;Forest
10.4100205831745;51.1067262224504;HEW36;H10804;NE;EP;Forest
10.4085857484255;51.1067262224504;HEW36;H10804;NW;EP;Forest
10.4100205831745;51.1058253215495;HEW36;H10804;SE;EP;Forest
10.4085857484255;51.1058253215495;HEW36;H10804;SW;EP;Forest
10.4593247146571;51.0848768952504;HEW37;H12905;NE;EP;Forest
10.4578905577429;51.0848768952504;HEW37;H12905;NW;EP;Forest
10.4593247146571;51.0839759943496;HEW37;H12905;SE;EP;Forest
10.4578905577429;51.0839759943496;HEW37;H12905;SW;EP;Forest
10.4608915430147;51.0798095088504;HEW38;H13104;NE;EP;Forest
10.4594575431853;51.0798095088504;HEW38;H13104;NW;EP;Forest
10.4608915430147;51.0789086079496;HEW38;H13104;SE;EP;Forest
10.4594575431853;51.0789086079496;HEW38;H13104;SW;EP;Forest
10.4665786748813;51.0934043826504;HEW39;H13939;NE;EP;Forest
10.4651442535186;51.0934043826504;HEW39;H13939;NW;EP;Forest
10.4665786748813;51.0925034817495;HEW39;H13939;SE;EP;Forest
10.4651442535186;51.0925034817495;HEW39;H13939;SW;EP;Forest
10.4989758856841;51.0803947268504;HEW40;H18639;NE;EP;Forest
10.4975418677159;51.0803947268504;HEW40;H18639;NW;EP;Forest
10.4989758856841;51.0794938259496;HEW40;H18639;SE;EP;Forest
10.4975418677159;51.0794938259496;HEW40;H18639;SW;EP;Forest
10.4556548561102;51.1085066357504;HEW41;H22709;NE;EP;Forest
10.4542199660898;51.1085066357504;HEW41;H22709;NW;EP;Forest
10.4556548561102;51.1076057348496;HEW41;H22709;SE;EP;Forest
10.4542199660898;51.1076057348496;HEW41;H22709;SW;EP;Forest
10.4605432822173;51.1032044313504;HEW42;H23819;NE;EP;Forest
10.4591085567827;51.1032044313504;HEW42;H23819;NW;EP;Forest
10.4605432822173;51.1023035304495;HEW42;H23819;SE;EP;Forest
10.4591085567827;51.1023035304495;HEW42;H23819;SW;EP;Forest
10.3587448223648;51.3325491812504;HEW43;H531;NE;EP;Forest
10.3573029318352;51.3325491812504;HEW43;H531;NW;EP;Forest
10.3587448223648;51.3316482803496;HEW43;H531;SE;EP;Forest
10.3573029318352;51.3316482803496;HEW43;H531;SW;EP;Forest
10.3687334378759;51.3341270220504;HEW44;H674;NE;EP;Forest
10.3672914977241;51.3341270220504;HEW44;H674;NW;EP;Forest
10.3687334378759;51.3332261211496;HEW44;H674;SE;EP;Forest
10.3672914977241;51.3332261211496;HEW44;H674;SW;EP;Forest
10.2618286349207;51.3644109796504;HEW45;H305;NE;EP;Forest
10.2603857414793;51.3644109796504;HEW45;H305;NW;EP;Forest
10.2618286349207;51.3635100787496;HEW45;H305;SE;EP;Forest
10.2603857414793;51.3635100787496;HEW45;H305;SW;EP;Forest
10.4761889848597;51.0485468347505;HEW46;H238;NE;EP;Forest
10.4747559531403;51.0485468347505;HEW46;H238;NW;EP;Forest
10.4761889848597;51.0476459338496;HEW46;H238;SE;EP;Forest
10.4747559531403;51.0476459338496;HEW46;H238;SW;EP;Forest
10.3790624146893;51.1793851856505;HEW47;H68;NE;EP;Forest
10.3776253197107;51.1793851856505;HEW47;H68;NW;EP;Forest
10.3790624146893;51.1784842847496;HEW47;H68;SE;EP;Forest
10.3776253197107;51.1784842847496;HEW47;H68;SW;EP;Forest
10.3944162038477;51.1371400099504;HEW48;H70517;NE;EP;Forest
10.3929804241523;51.1371400099504;HEW48;H70517;NW;EP;Forest
10.3944162038477;51.1362391090496;HEW48;H70517;SE;EP;Forest
10.3929804241523;51.1362391090496;HEW48;H70517;SW;EP;Forest
10.385257391448;51.1440975589504;HEW49;H71125;NE;EP;Forest
10.383821395352;51.1440975589504;HEW49;H71125;NW;EP;Forest
10.385257391448;51.1431966580496;HEW49;H71125;SE;EP;Forest
10.383821395352;51.1431966580496;HEW49;H71125;SW;EP;Forest
10.4561624151548;51.0932672679504;HEW50;H12504;NE;EP;Forest
10.4547279980452;51.0932672679504;HEW50;H12504;NW;EP;Forest
10.4561624151548;51.0923663670496;HEW50;H12504;SE;EP;Forest
10.4547279980452;51.0923663670496;HEW50;H12504;SW;EP;Forest
10.4057205783113;50.9718735628252;HEG01;H4580;NE;VIP;Grassland
10.4050052424887;50.9718735628252;HEG01;H4580;NW;VIP;Grassland
10.4057205783113;50.9714231123748;HEG01;H4580;SE;VIP;Grassland
10.4050052424887;50.9714231123748;HEG01;H4580;SW;VIP;Grassland
10.4303679025024;51.0009741500252;HEG02;H8302;NE;VIP;Grassland
10.4296521180976;51.0009741500252;HEG02;H8302;NW;VIP;Grassland
10.4303679025024;51.0005236995748;HEG02;H8302;SE;VIP;Grassland
10.4296521180976;51.0005236995748;HEG02;H8302;SW;VIP;Grassland
10.4333067480049;50.9983167186252;HEG03;H8709;NE;VIP;Grassland
10.4325910045951;50.9983167186252;HEG03;H8709;NW;VIP;Grassland
10.4333067480049;50.9978662681748;HEG03;H8709;SE;VIP;Grassland
10.4325910045951;50.9978662681748;HEG03;H8709;SW;VIP;Grassland
10.4365391422949;51.1135875772252;HEG04;H20510;NE;VIP;Grassland
10.4358216149051;51.1135875772252;HEG04;H20510;NW;VIP;Grassland
10.4365391422949;51.1131371267748;HEG04;H20510;SE;VIP;Grassland
10.4358216149051;51.1131371267748;HEG04;H20510;SW;VIP;Grassland
10.3228862810801;51.2161196386252;HEG05;H20816;NE;VIP;Grassland
10.3221671569199;51.2161196386252;HEG05;H20816;NW;VIP;Grassland
10.3228862810801;51.2156691881748;HEG05;H20816;SE;VIP;Grassland
10.3221671569199;51.2156691881748;HEG05;H20816;SW;VIP;Grassland
10.391580427888;51.2151602805252;HEG06;H30409;NE;VIP;Grassland
10.390861318712;51.2151602805252;HEG06;H30409;NW;VIP;Grassland
10.391580427888;51.2147098300748;HEG06;H30409;SE;VIP;Grassland
10.390861318712;51.2147098300748;HEG06;H30409;SW;VIP;Grassland
10.4107725828513;51.2738077809252;HEG07;H12850;NE;VIP;Grassland
10.4100525561487;51.2738077809252;HEG07;H12850;NW;VIP;Grassland
10.4107725828513;51.2733573304748;HEG07;H12850;SE;VIP;Grassland
10.4100525561487;51.2733573304748;HEG07;H12850;SW;VIP;Grassland
10.4183045763341;51.2714826923252;HEG08;H14707;NE;VIP;Grassland
10.4175845860659;51.2714826923252;HEG08;H14707;NW;VIP;Grassland
10.4183045763341;51.2710322418748;HEG08;H14707;SE;VIP;Grassland
10.4175845860659;51.2710322418748;HEG08;H14707;SW;VIP;Grassland
10.3811469224946;51.2241225988252;HEG09;H30212;NE;VIP;Grassland
10.3804276733054;51.2241225988252;HEG09;H30212;NW;VIP;Grassland
10.3811469224946;51.2236721483748;HEG09;H30212;SE;VIP;Grassland
10.3804276733054;51.2236721483748;HEG09;H30212;SW;VIP;Grassland
10.447120736226;51.2753742440252;HEG10;H22151;NE;EP;Grassland
10.446400684974;51.2753742440252;HEG10;H22151;NW;EP;Grassland
10.447120736226;51.2749237935748;HEG10;H22151;SE;EP;Grassland
10.446400684974;51.2749237935748;HEG10;H22151;SW;EP;Grassland
10.4565379966737;51.2808922775252;HEG11;H24761;NE;EP;Grassland
10.4558178589263;51.2808922775252;HEG11;H24761;NW;EP;Grassland
10.4565379966737;51.2804418270748;HEG11;H24761;SE;EP;Grassland
10.4558178589263;51.2804418270748;HEG11;H24761;SW;EP;Grassland
10.5761781908836;51.0774452356252;HEG12;H20116;NE;EP;Grassland
10.5754612241164;51.0774452356252;HEG12;H20116;NW;EP;Grassland
10.5761781908836;51.0769947851748;HEG12;H20116;SE;EP;Grassland
10.5754612241164;51.0769947851748;HEG12;H20116;SW;EP;Grassland
10.380306000069;51.2599063497252;HEG13;H4651;NE;EP;Grassland
10.379586191131;51.2599063497252;HEG13;H4651;NW;EP;Grassland
10.380306000069;51.2594558992748;HEG13;H4651;SE;EP;Grassland
10.379586191131;51.2594558992748;HEG13;H4651;SW;EP;Grassland
10.4361600105001;51.2942854236252;HEG14;H19568;NE;EP;Grassland
10.4354396626999;51.2942854236252;HEG14;H19568;NW;EP;Grassland
10.4361600105001;51.2938349731748;HEG14;H19568;SE;EP;Grassland
10.4354396626999;51.2938349731748;HEG14;H19568;SW;EP;Grassland
10.4865907234692;51.0682382569252;HEG15;H16781;NE;EP;Grassland
10.4858738993308;51.0682382569252;HEG15;H16781;NW;EP;Grassland
10.4865907234692;51.0677878064748;HEG15;H16781;SE;EP;Grassland
10.4858738993308;51.0677878064748;HEG15;H16781;SW;EP;Grassland
10.4592014856391;51.0337203407252;HEG16;H12643;NE;EP;Grassland
10.4584851955609;51.0337203407252;HEG16;H12643;NW;EP;Grassland
10.4592014856391;51.0332698902748;HEG16;H12643;SE;EP;Grassland
10.4584851955609;51.0332698902748;HEG16;H12643;SW;EP;Grassland
10.470814497764;51.0707297742252;HEG17;H14529;NE;EP;Grassland
10.470097635036;51.0707297742252;HEG17;H14529;NW;EP;Grassland
10.470814497764;51.0702793237748;HEG17;H14529;SE;EP;Grassland
10.470097635036;51.0702793237748;HEG17;H14529;SW;EP;Grassland
10.4250456737647;51.2838887841252;HEG18;H16581;NE;EP;Grassland
10.4243254890353;51.2838887841252;HEG18;H16581;NW;EP;Grassland
10.4250456737647;51.2834383336748;HEG18;H16581;SE;EP;Grassland
10.4243254890353;51.2834383336748;HEG18;H16581;SW;EP;Grassland
10.4735782466317;51.0734627331252;HEG19;H20606;NE;EP;Grassland
10.4728613415683;51.0734627331252;HEG19;H20606;NW;EP;Grassland
10.4735782466317;51.0730122826748;HEG19;H20606;SE;EP;Grassland
10.4728613415683;51.0730122826748;HEG19;H20606;SW;EP;Grassland
10.3713404084626;51.2212897326252;HEG20;H30205;NE;EP;Grassland
10.3706212035374;51.2212897326252;HEG20;H30205;NW;EP;Grassland
10.3713404084626;51.2208392821748;HEG20;H30205;SE;EP;Grassland
10.3706212035374;51.2208392821748;HEG20;H30205;SW;EP;Grassland
10.7529280613971;51.1909295676252;HEG21;H30909;NE;EP;Grassland
10.7522093304029;51.1909295676252;HEG21;H30909;NW;EP;Grassland
10.7529280613971;51.1904791171748;HEG21;H30909;SE;EP;Grassland
10.7522093304029;51.1904791171748;HEG21;H30909;SW;EP;Grassland
10.3252852822539;51.0309788946252;HEG22;H37447;NE;EP;Grassland
10.3245690345461;51.0309788946252;HEG22;H37447;NW;EP;Grassland
10.3252852822539;51.0305284441748;HEG22;H37447;SE;EP;Grassland
10.3245690345461;51.0305284441748;HEG22;H37447;SW;EP;Grassland
10.3385453805868;51.1345301903252;HEG23;H20426;NE;EP;Grassland
10.3378275278132;51.1345301903252;HEG23;H20426;NW;EP;Grassland
10.3385453805868;51.1340797398748;HEG23;H20426;SE;EP;Grassland
10.3378275278132;51.1340797398748;HEG23;H20426;SW;EP;Grassland
10.3515732230649;51.1012915872252;HEG24;H20438;NE;EP;Grassland
10.3508558865351;51.1012915872252;HEG24;H20438;NW;EP;Grassland
10.3515732230649;51.1008411367748;HEG24;H20438;SE;EP;Grassland
10.3508558865351;51.1008411367748;HEG24;H20438;SW;EP;Grassland
10.322699799966;51.0236152398252;HEG25;H37029;NE;EP;Grassland
10.321983666034;51.0236152398252;HEG25;H37029;NW;EP;Grassland
10.322699799966;51.0231647893748;HEG25;H37029;SE;EP;Grassland
10.321983666034;51.0231647893748;HEG25;H37029;SW;EP;Grassland
10.3720853263102;51.2817261242252;HEG26;H2815;NE;EP;Grassland
10.3713651754898;51.2817261242252;HEG26;H2815;NW;EP;Grassland
10.3720853263102;51.2812756737748;HEG26;H2815;SE;EP;Grassland
10.3713651754898;51.2812756737748;HEG26;H2815;SW;EP;Grassland
10.5973471990928;51.0866725001252;HEG27;H20121;NE;EP;Grassland
10.5966300893072;51.0866725001252;HEG27;H20121;NW;EP;Grassland
10.5973471990928;51.0862220496748;HEG27;H20121;SE;EP;Grassland
10.5966300893072;51.0862220496748;HEG27;H20121;SW;EP;Grassland
10.4972814860184;51.2661317512252;HEG28;H20535;NE;EP;Grassland
10.4965615795816;51.2661317512252;HEG28;H20535;NW;EP;Grassland
10.4972814860184;51.2656813007748;HEG28;H20535;SE;EP;Grassland
10.4965615795816;51.2656813007748;HEG28;H20535;SW;EP;Grassland
10.4987871899488;51.2643352590252;HEG29;H20537;NE;EP;Grassland
10.4980673116512;51.2643352590252;HEG29;H20537;NW;EP;Grassland
10.4987871899488;51.2638848085748;HEG29;H20537;SE;EP;Grassland
10.4980673116512;51.2638848085748;HEG29;H20537;SW;EP;Grassland
10.3602703062618;51.2020776981252;HEG30;H20825;NE;EP;Grassland
10.3595514013382;51.2020776981252;HEG30;H20825;NW;EP;Grassland
10.3602703062618;51.2016272476748;HEG30;H20825;SE;EP;Grassland
10.3595514013382;51.2016272476748;HEG30;H20825;SW;EP;Grassland
10.2215548850259;51.1705837293252;HEG31;H20003;NE;EP;Grassland
10.2208364711741;51.1705837293252;HEG31;H20003;NW;EP;Grassland
10.2215548850259;51.1701332788748;HEG31;H20003;SE;EP;Grassland
10.2208364711741;51.1701332788748;HEG31;H20003;SW;EP;Grassland
10.5679685512404;51.0757358622252;HEG32;H20106;NE;EP;Grassland
10.5672516109596;51.0757358622252;HEG32;H20106;NW;EP;Grassland
10.5679685512404;51.0752854117748;HEG32;H20106;SE;EP;Grassland
10.5672516109596;51.0752854117748;HEG32;H20106;SW;EP;Grassland
10.4263219144429;51.1116616184252;HEG33;H20508;NE;EP;Grassland
10.4256044169571;51.1116616184252;HEG33;H20508;NW;EP;Grassland
10.4263219144429;51.1112111679748;HEG33;H20508;SE;EP;Grassland
10.4256044169571;51.1112111679748;HEG33;H20508;SW;EP;Grassland
10.3872947101645;51.2145169889252;HEG34;H30402;NE;EP;Grassland
10.3865756110355;51.2145169889252;HEG34;H30402;NW;EP;Grassland
10.3872947101645;51.2140665384748;HEG34;H30402;SE;EP;Grassland
10.3865756110355;51.2140665384748;HEG34;H30402;SW;EP;Grassland
10.4114787808984;51.2200525892252;HEG35;H30417;NE;EP;Grassland
10.4107595953016;51.2200525892252;HEG35;H30417;NW;EP;Grassland
10.4114787808984;51.2196021387748;HEG35;H30417;SE;EP;Grassland
10.4107595953016;51.2196021387748;HEG35;H30417;SW;EP;Grassland
10.5105915582081;51.0316717867252;HEG36;H20241;NE;EP;Grassland
10.5098752997919;51.0316717867252;HEG36;H20241;NW;EP;Grassland
10.5105915582081;51.0312213362748;HEG36;H20241;SE;EP;Grassland
10.5098752997919;51.0312213362748;HEG36;H20241;SW;EP;Grassland
10.5148524784044;51.0326159732252;HEG37;H20245;NE;EP;Grassland
10.5141362053956;51.0326159732252;HEG37;H20245;NW;EP;Grassland
10.5148524784044;51.0321655227748;HEG37;H20245;SE;EP;Grassland
10.5141362053956;51.0321655227748;HEG37;H20245;SW;EP;Grassland
10.3418939934485;51.1164279160252;HEG38;H20433;NE;EP;Grassland
10.3411764219515;51.1164279160252;HEG38;H20433;NW;EP;Grassland
10.3418939934485;51.1159774655748;HEG38;H20433;SE;EP;Grassland
10.3411764219515;51.1159774655748;HEG38;H20433;SW;EP;Grassland
10.3466064864841;51.1204500294252;HEG39;H20436;NE;EP;Grassland
10.3458888525159;51.1204500294252;HEG39;H20436;NW;EP;Grassland
10.3466064864841;51.1199995789748;HEG39;H20436;SE;EP;Grassland
10.3458888525159;51.1199995789748;HEG39;H20436;SW;EP;Grassland
10.4471717263792;50.9670382059252;HEG40;H30615;NE;EP;Grassland
10.4464564650208;50.9670382059252;HEG40;H30615;NW;EP;Grassland
10.4471717263792;50.9665877554748;HEG40;H30615;SE;EP;Grassland
10.4464564650208;50.9665877554748;HEG40;H30615;SW;EP;Grassland
10.3672763585607;51.2212510802252;HEG41;H888;NE;EP;Grassland
10.3665571542393;51.2212510802252;HEG41;H888;NW;EP;Grassland
10.3672763585607;51.2208006297748;HEG41;H888;SE;EP;Grassland
10.3665571542393;51.2208006297748;HEG41;H888;SW;EP;Grassland
10.4651423855302;51.0696665934252;HEG42;H13708;NE;EP;Grassland
10.4644255392698;51.0696665934252;HEG42;H13708;NW;EP;Grassland
10.4651423855302;51.0692161429748;HEG42;H13708;SE;EP;Grassland
10.4644255392698;51.0692161429748;HEG42;H13708;SW;EP;Grassland
10.4361780433723;51.3021961304252;HEG43;H19577;NE;EP;Grassland
10.4354575714277;51.3021961304252;HEG43;H19577;NW;EP;Grassland
10.4361780433723;51.3017456799748;HEG43;H19577;SE;EP;Grassland
10.4354575714277;51.3017456799748;HEG43;H19577;SW;EP;Grassland
10.4799907816731;51.0554235387252;HEG44;H20215;NE;EP;Grassland
10.4792741559269;51.0554235387252;HEG44;H20215;NW;EP;Grassland
10.4799907816731;51.0549730882748;HEG44;H20215;SE;EP;Grassland
10.4792741559269;51.0549730882748;HEG44;H20215;SW;EP;Grassland
10.508892228413;51.0397586246252;HEG45;H20258;NE;EP;Grassland
10.508175844987;51.0397586246252;HEG45;H20258;NW;EP;Grassland
10.508892228413;51.0393081741748;HEG45;H20258;SE;EP;Grassland
10.508175844987;51.0393081741748;HEG45;H20258;SW;EP;Grassland
10.7539076939166;51.2071202866252;HEG46;H30915;NE;EP;Grassland
10.7531887102834;51.2071202866252;HEG46;H30915;NW;EP;Grassland
10.7539076939166;51.2066698361748;HEG46;H30915;SE;EP;Grassland
10.7531887102834;51.2066698361748;HEG46;H30915;SW;EP;Grassland
10.3722765989731;51.2844255580252;HEG47;H2818;NE;EP;Grassland
10.3715564058269;51.2844255580252;HEG47;H2818;NW;EP;Grassland
10.3722765989731;51.2839751075748;HEG47;H2818;SE;EP;Grassland
10.3715564058269;51.2839751075748;HEG47;H2818;SW;EP;Grassland
10.3804980704027;51.2870565532252;HEG48;H5053;NE;EP;Grassland
10.3797778359973;51.2870565532252;HEG48;H5053;NW;EP;Grassland
10.3804980704027;51.2866061027748;HEG48;H5053;SE;EP;Grassland
10.3797778359973;51.2866061027748;HEG48;H5053;SW;EP;Grassland
10.3922430777455;51.2791281126252;HEG49;H8020;NE;EP;Grassland
10.3915229676545;51.2791281126252;HEG49;H8020;NW;EP;Grassland
